time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.02,0.0,0.0,10.000090555366201,6.283144307910473,6.981468714428729e-05,0.0,0.0,0.0,0.009055536620069613,-0.004099926911345682,0.006981468714455968,0.0,412.1801457465486,414.0266411308007,413.73005585814246,412.64590772458337
0.04,-1.435623657602555e-07,-8.430822077508163e-08,10.00036600082238,6.283108157677525,0.00011591473035199584,0.0,-1.4356236576025552e-05,-8.430822077508164e-06,0.018489008997948038,0.0004849036165519372,-0.002371464393721148,0.0,413.6375546038741,411.159506967214,414.0458523144425,415.25402619294084
0.06,-7.108886359930153e-07,-4.3941872549100587e-07,10.001191088406676,6.283068023171712,1.4249526016030245e-05,0.0,-4.2376390447250414e-05,-2.7080228394084256e-05,0.06401974943167171,-0.004498354197829024,-0.007795056039907535,0.0,449.24372136732495,447.9227650178927,448.73585108316144,447.52085297087325
0.08,-1.593873719569751e-06,-1.27286250115123e-06,10.00299779539968,6.283037160808217,6.2829979527475155,0.0,-4.592211791042316e-05,-5.626414917193815e-05,0.11665094986861846,0.0014121178483709907,-0.012365339768727647,0.0,455.162091797317,454.0638014677133,454.4729731559715,455.8917830362059
0.1,-2.115732419688952e-06,-2.7117352549838995e-06,10.005485570672324,6.283013161328945,6.282702101053598,0.0,-6.263752101496903e-06,-8.762312621132874e-05,0.13212657739575276,-0.003812065775646133,-0.017219829623037617,0.0,420.7093827715697,419.44686071558175,419.7503450025874,418.3882541583737
0.12000000000000001,-1.008713477284283e-06,-4.9032118566281255e-06,10.008716346983553,6.282949384096288,6.282384482377131,0.0,0.00011696564634196381,-0.0001315245339530938,0.19095105372716106,-0.0025656574901888832,-0.014542038023747416,0.0,460.31594853657504,460.9511995581892,460.2947089517357,460.59054879560745
0.14,3.138438870718097e-06,-8.066292163599808e-06,10.012830839336035,6.282928322822196,6.282097780458868,0.0,0.00029774958845827417,-0.00018478349674407445,0.22049818152099462,0.00045953008103420635,-0.014128153802580989,0.0,433.1895209017734,433.29400179966433,433.0143680598475,433.7770849035736
0.16,1.1196739435779702e-05,-1.2258977311305416e-05,10.017212831687123,6.282914902839959,6.2818656607475845,0.0,0.0005080804680478863,-0.00023448501802648627,0.21770105358783978,-0.0018015283047789392,-0.009083817325575318,0.0,401.59676247864115,402.9669142028539,400.21499660550774,399.5972245318676
0.18,2.4721885394603543e-05,-1.7637888489313396e-05,10.022153667850853,6.2827836987498955,6.281772415231613,0.0,0.0008444341278344979,-0.0003034060997743117,0.27638256278515927,-0.011318880701552573,-0.00024073427156267452,0.0,459.39375069126373,461.49230296770594,461.55997776700093,459.30152722149535
0.19999999999999998,4.4806798472314605e-05,-2.461452499784282e-05,10.027981508419076,6.282502861841376,6.281758782006165,0.0,0.0011640571799366082,-0.00039425755107863044,0.30640149403715605,-0.016764810150406616,-0.001122588273113213,0.0,434.1530346001399,433.93105028681396,434.2661807308428,432.89393170638044
0.21999999999999997,7.141504521719802e-05,-3.4091352214332145e-05,10.034479850800617,6.282027554027778,6.28185848704701,0.0,0.0014967674945517335,-0.0005534251705703021,0.3434327441168704,-0.030765971209498023,0.011093092357688482,0.0,438.6998314822203,441.73179932702146,442.5101879663279,439.0395755439749
0.23999999999999996,0.00010400026980360256,-4.747207867401068e-05,10.04138366881071,6.281450114256916,6.28201874438658,0.0,0.0017617549640887198,-0.0007846474753975514,0.3469490568923128,-0.026978005876701967,0.004932641599349784,0.0,408.1958266913806,406.5433927321524,407.4447888666097,408.4589138906309
0.25999999999999995,0.00014251158658533684,-6.803821511013504e-05,10.049169088032539,6.280953874746189,6.282207469844888,0.0,0.0020893767140847085,-0.0012719661682148843,0.4315928652905103,-0.022645945195974015,0.01393990423133147,0.0,483.1574755221984,485.19002668982966,482.0950149178125,483.0757307646293
0.27999999999999997,0.00018657448121939753,-9.86699516040086e-05,10.058165882960996,6.28055603735927,6.282455925221839,0.0,0.002316912749321361,-0.0017912074811724723,0.46808662755518243,-0.017137793495898907,0.010905633463758026,0.0,440.00659854658363,439.2523690164971,439.8466249503074,441.21275197423216
0.3,0.00023458282116893187,-0.0001405144659360937,10.067855357467938,6.280286471110619,6.282678866722982,0.0,0.002483921245632072,-0.0023932439520360344,0.5008608231389722,-0.009818831369192604,0.011388516650432423,0.0,435.88484414896374,436.00574993441876,436.304977155229,438.1340920418105
